Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
1697501742.241,46.251,1800.0,4.5,10.7,normal
1697501742.744,47.225,1800.0,3.5,10.7,normal
1697501743.247,45.277,1800.0,3.0,10.7,normal
1697501743.749,45.277,1800.0,3.5,10.7,normal
1697501744.255,45.764,600.0,5.0,10.7,normal
1697501744.76,45.277,600.0,5.0,10.7,normal
1697501745.263,46.738,1800.0,17.0,10.2,normal
1697501745.766,46.738,1800.0,35.7,10.7,normal
1697501746.269,46.251,1800.0,3.0,10.7,normal
1697501746.771,44.79,1800.0,5.0,10.6,normal
1697501747.274,45.764,1800.0,2.5,10.6,normal
1697501747.776,46.251,1800.0,1.5,10.7,normal
1697501748.279,45.764,1800.0,2.5,10.7,normal
1697501748.782,46.251,1800.0,5.5,10.7,normal
1697501749.284,44.79,1800.0,3.4,10.7,normal
1697501749.787,45.764,1800.0,2.5,10.7,normal
1697501750.292,45.764,600.0,1.5,10.7,normal
1697501750.798,45.277,600.0,4.4,10.7,normal
1697501751.301,45.764,1800.0,24.1,10.3,normal
1697501751.804,46.251,1800.0,32.3,10.6,normal
1697501752.306,45.764,1800.0,3.5,10.6,normal
1697501752.809,45.764,1800.0,3.0,10.6,normal
1697501753.311,46.251,1800.0,4.0,10.6,normal
1697501753.814,47.225,1800.0,4.0,10.7,normal
1697501754.316,47.225,1800.0,3.5,10.7,normal
1697501754.819,45.277,1800.0,2.0,10.7,normal
1697501755.321,45.764,1800.0,4.0,10.7,normal
1697501755.824,46.738,1800.0,5.4,10.7,normal
1697501756.329,45.764,600.0,4.0,10.7,normal
1697501756.835,44.303,600.0,4.0,10.7,normal
1697501757.338,45.764,1800.0,16.3,10.1,normal
1697501757.841,47.225,1800.0,37.2,10.5,normal
1697501758.344,46.251,1800.0,5.9,10.6,normal
1697501758.846,45.764,1800.0,4.5,10.6,normal
1697501759.349,46.251,1800.0,4.0,10.6,normal
1697501759.851,45.764,1800.0,3.5,10.6,normal
1697501760.354,45.764,1800.0,3.0,10.6,normal
1697501760.856,45.764,1800.0,2.0,10.6,normal
1697501761.359,45.764,1800.0,4.0,10.6,normal
1697501761.862,46.251,1800.0,4.5,10.6,normal
1697501762.367,45.764,600.0,3.5,10.6,normal
1697501762.873,46.251,600.0,4.9,10.6,normal
1697501763.376,45.277,1800.0,8.5,10.3,normal
1697501763.879,46.738,1800.0,29.9,10.5,normal
1697501764.382,46.251,1800.0,22.5,10.7,normal
1697501764.885,46.251,1800.0,2.5,10.7,normal
1697501765.387,46.251,1800.0,3.0,10.7,normal
1697501765.89,45.764,1800.0,4.0,10.7,normal
1697501766.392,44.79,1800.0,3.0,10.7,normal
1697501766.895,45.764,1800.0,3.0,10.7,normal
1697501767.397,45.764,1800.0,3.0,10.7,normal
1697501767.9,45.764,1800.0,4.0,10.7,normal
1697501768.405,45.764,700.0,2.5,10.7,normal
1697501768.91,45.764,600.0,4.9,10.7,normal
1697501769.414,45.277,1800.0,12.5,10.1,normal
1697501769.918,47.225,1800.0,31.5,10.6,normal
1697501770.42,45.277,1800.0,13.9,10.6,normal
1697501770.923,45.764,1800.0,4.5,10.6,normal
1697501771.425,45.277,1800.0,2.5,10.7,normal
1697501771.928,45.277,1800.0,4.0,10.7,normal
1697501772.431,44.79,1800.0,4.0,10.7,normal
1697501772.933,46.738,1800.0,4.0,10.7,normal
1697501773.436,45.277,1800.0,2.5,10.7,normal
1697501773.938,46.251,1800.0,5.0,10.7,normal
1697501774.443,45.277,800.0,3.5,10.7,normal
1697501774.949,46.251,600.0,4.5,10.7,normal
1697501775.452,46.738,1800.0,17.9,10.2,normal
1697501775.955,46.251,1800.0,39.0,10.6,normal
1697501776.457,47.225,1800.0,2.0,10.6,normal
1697501776.96,46.251,1800.0,4.5,10.6,normal
1697501777.463,46.251,1800.0,2.5,10.6,normal
1697501777.965,45.277,1800.0,4.0,10.6,normal
1697501778.468,46.251,1800.0,3.0,10.6,normal
1697501778.97,46.738,1800.0,5.4,10.6,normal
1697501779.473,46.251,1800.0,2.5,10.6,normal
1697501779.975,45.764,1800.0,5.4,10.6,normal
1697501780.481,45.277,600.0,3.4,10.6,normal
1697501780.987,45.277,600.0,5.4,10.7,normal
1697501781.492,45.277,1000.0,11.4,9.7,normal
1697501781.995,46.251,1800.0,28.4,10.6,normal
1697501782.498,45.764,1800.0,20.1,10.7,normal
1697501783.0,45.277,1800.0,4.5,10.7,normal
1697501783.503,46.251,1800.0,3.5,10.7,normal
1697501784.005,45.277,1800.0,4.5,10.7,normal
1697501784.508,46.251,1800.0,3.0,10.7,normal
1697501785.01,45.764,1800.0,3.0,10.7,normal
1697501785.513,45.764,1800.0,4.0,10.7,normal
1697501786.016,46.251,1800.0,3.0,10.7,normal
1697501786.519,45.764,1800.0,3.9,10.7,normal
1697501787.025,45.764,600.0,4.0,10.7,normal
1697501787.527,45.764,1800.0,15.3,10.3,normal
1697501788.03,47.225,1800.0,37.5,10.7,normal
1697501788.533,45.764,1800.0,6.4,10.8,normal
1697501789.035,46.251,1800.0,4.5,10.8,normal
1697501789.538,45.764,1800.0,3.5,10.8,normal
1697501790.04,46.251,1800.0,4.0,10.7,normal
1697501790.543,45.764,1800.0,3.0,10.7,normal
1697501791.046,45.764,1800.0,3.5,10.7,normal
1697501791.548,46.251,1800.0,4.0,10.7,normal
1697501792.051,47.225,1800.0,3.5,10.7,normal
1697501792.555,45.764,800.0,3.5,10.7,normal
1697501793.059,46.251,900.0,4.5,10.7,normal
1697501793.562,45.764,1800.0,8.0,10.4,normal
1697501794.066,46.251,1800.0,29.9,10.6,normal
1697501794.568,46.738,1800.0,21.6,10.7,normal
1697501795.071,46.251,1800.0,3.5,10.7,normal
1697501795.574,46.251,1800.0,4.0,10.7,normal
1697501796.076,46.251,1800.0,2.5,10.7,normal
1697501796.579,46.251,1800.0,3.0,10.7,normal
1697501797.081,45.764,1800.0,3.5,10.7,normal
1697501797.584,46.251,1800.0,4.0,10.7,normal
1697501798.086,46.738,1800.0,3.0,10.7,normal
1697501798.591,45.277,700.0,4.4,10.7,normal
1697501799.096,46.738,850.0,6.4,10.7,normal
1697501799.6,45.764,900.0,5.0,10.7,normal
1697501800.103,45.764,1800.0,25.4,10.4,normal
1697501800.606,45.764,1800.0,29.5,10.7,normal
1697501801.108,46.738,1800.0,3.5,10.7,normal
1697501801.611,45.764,1800.0,4.5,10.7,normal
1697501802.113,46.251,1800.0,3.5,10.7,normal
1697501802.616,45.277,1800.0,3.0,10.7,normal
1697501803.119,46.251,1800.0,3.5,10.7,normal
1697501803.621,45.277,1800.0,3.0,10.7,normal
1697501804.124,46.251,1800.0,4.5,10.7,normal
1697501804.626,46.251,1800.0,3.5,10.7,normal
1697501805.132,45.764,600.0,0.0,10.7,normal
1697501805.637,45.764,700.0,5.5,10.7,normal
1697501806.139,45.764,1800.0,17.4,10.2,normal
1697501806.642,46.738,1800.0,37.6,10.6,normal
1697501807.145,46.251,1800.0,0.5,10.6,normal
1697501807.647,46.251,1800.0,2.5,10.6,normal
1697501808.15,45.764,1800.0,2.5,10.6,normal
1697501808.653,46.251,1800.0,6.4,10.6,normal
1697501809.155,45.764,1800.0,4.5,10.6,normal
1697501809.658,45.277,1800.0,2.5,10.6,normal
1697501810.16,44.79,1800.0,2.0,10.6,normal
1697501810.663,46.251,1800.0,3.0,10.6,normal
1697501811.166,44.79,1100.0,4.0,10.6,normal
1697501811.671,45.764,900.0,4.0,10.7,normal
1697501812.174,45.764,1800.0,23.9,10.4,normal
1697501812.677,46.738,1800.0,30.8,10.7,normal
1697501813.179,45.764,1800.0,3.0,10.7,normal
1697501813.682,46.251,1800.0,4.5,10.7,normal
1697501814.184,45.764,1800.0,3.0,10.7,normal
1697501814.687,45.277,1800.0,3.0,10.7,normal
1697501815.189,44.79,1800.0,4.0,10.7,normal
1697501815.692,45.764,1800.0,3.5,10.7,normal
1697501816.195,46.251,1800.0,2.5,10.7,normal
1697501816.697,45.764,1800.0,3.5,10.6,normal
1697501817.202,46.251,800.0,4.5,10.6,normal
1697501817.706,45.277,800.0,4.0,10.6,normal
1697501818.209,46.251,1800.0,16.3,10.1,normal
1697501818.712,46.738,1800.0,37.8,10.6,normal
1697501819.214,46.738,1800.0,5.5,10.7,normal
1697501819.717,46.738,1800.0,3.5,10.7,normal
1697501820.219,45.277,1800.0,3.0,10.7,normal
1697501820.722,44.79,1800.0,3.5,10.7,normal
1697501821.225,45.277,1800.0,6.5,10.7,normal
1697501821.727,46.251,1800.0,3.5,10.7,normal
1697501822.23,45.764,1800.0,3.5,10.7,normal
1697501822.732,46.251,1800.0,3.5,10.7,normal
1697501823.236,44.79,900.0,5.0,10.7,normal
1697501823.741,45.764,800.0,5.9,10.7,normal
1697501824.245,44.79,900.0,8.5,9.6,normal
1697501824.747,45.764,1800.0,28.7,10.5,normal
1697501825.25,45.764,1800.0,22.6,10.7,normal
1697501825.752,46.251,1800.0,4.9,10.7,normal
1697501826.255,46.251,1800.0,3.0,10.7,normal
1697501826.758,45.764,1800.0,3.0,10.7,normal
1697501827.26,46.251,1800.0,4.0,10.7,normal
1697501827.763,45.277,1800.0,3.5,10.7,normal
1697501828.265,45.277,1800.0,3.5,10.7,normal
1697501828.768,46.251,1800.0,4.0,10.7,normal
1697501829.27,45.764,1800.0,3.0,10.7,normal
1697501829.776,45.764,600.0,4.0,10.6,normal
1697501830.281,44.303,600.0,4.9,10.6,normal
1697501830.785,46.251,1800.0,26.7,10.3,normal
1697501831.287,45.277,1800.0,29.6,10.6,normal
1697501831.79,47.225,1800.0,4.0,10.6,normal
1697501832.292,46.251,1800.0,3.5,10.6,normal
1697501832.795,45.764,1800.0,3.5,10.6,normal
1697501833.298,44.79,1800.0,2.5,10.6,normal
1697501833.8,46.251,1800.0,5.4,10.6,normal
1697501834.303,45.277,1800.0,4.0,10.6,normal
1697501834.805,46.251,1800.0,3.5,10.6,normal
1697501835.308,45.764,1800.0,3.0,10.7,normal
1697501835.813,45.764,600.0,5.4,10.7,normal
1697501836.319,45.277,600.0,5.0,10.6,normal
1697501836.822,46.251,1800.0,29.2,10.4,normal
1697501837.325,45.764,1800.0,25.6,10.6,normal
1697501837.827,44.79,1800.0,3.0,10.6,normal
1697501838.33,46.251,1800.0,4.0,10.6,normal
1697501838.832,45.277,1800.0,4.0,10.6,normal
1697501839.335,45.277,1800.0,3.5,10.6,normal
1697501839.838,45.764,1800.0,2.0,10.6,normal
1697501840.34,46.251,1800.0,4.0,10.6,normal
1697501840.843,45.277,1800.0,3.0,10.6,normal
1697501841.345,44.79,1800.0,3.0,10.6,normal
1697501841.85,45.764,600.0,4.0,10.6,normal
1697501842.356,44.79,600.0,5.9,10.6,normal
1697501842.859,46.251,1800.0,21.9,10.3,normal
1697501843.362,46.251,1800.0,30.8,10.6,normal
1697501843.864,45.277,1800.0,4.5,10.6,normal
1697501844.367,45.764,1800.0,4.0,10.6,normal
1697501844.87,46.251,1800.0,3.0,10.6,normal
1697501845.372,44.79,1800.0,3.0,10.6,normal
1697501845.875,45.764,1800.0,3.0,10.6,normal
1697501846.377,46.251,1800.0,4.0,10.6,normal
1697501846.88,46.738,1800.0,4.0,10.6,normal
1697501847.382,46.738,1800.0,2.5,10.6,normal
1697501847.888,46.738,600.0,3.4,10.6,normal
1697501848.394,45.764,600.0,4.0,10.6,normal
1697501848.897,45.277,1800.0,19.3,10.2,normal
1697501849.399,46.251,1800.0,38.1,10.6,normal
1697501849.902,46.251,1800.0,4.5,10.6,normal
1697501850.405,45.764,1800.0,3.0,10.6,normal
1697501850.907,46.251,1800.0,3.0,10.6,normal
1697501851.41,45.764,1800.0,3.0,10.6,normal
1697501851.912,46.251,1800.0,2.0,10.6,normal
1697501852.415,45.277,1800.0,3.0,10.6,normal
1697501852.917,45.277,1800.0,3.0,10.6,normal
1697501853.42,45.764,1800.0,3.0,10.6,normal
1697501853.925,45.277,600.0,4.5,10.6,normal
1697501854.431,45.764,600.0,4.9,10.6,normal
1697501854.935,45.277,1100.0,9.0,9.6,normal
1697501855.439,46.738,1800.0,30.2,10.5,normal
1697501855.943,46.251,1800.0,22.9,10.6,normal
1697501856.447,45.764,1800.0,3.9,10.6,normal
1697501856.95,45.764,1800.0,3.5,10.6,normal
1697501857.453,45.277,1800.0,4.5,10.7,normal
1697501857.955,46.251,1800.0,4.4,10.7,normal
1697501858.458,45.764,1800.0,4.0,10.7,normal
1697501858.96,46.251,1800.0,4.0,10.7,normal
1697501859.463,45.277,1800.0,4.0,10.7,normal
1697501859.965,46.251,1800.0,4.0,10.7,normal
1697501860.471,45.764,600.0,3.4,10.7,normal
1697501860.977,45.277,600.0,4.5,10.7,normal
1697501861.481,46.738,1800.0,28.6,10.4,normal
1697501861.983,45.764,1800.0,28.8,10.6,normal
1697501862.486,45.277,1800.0,3.5,10.7,normal
1697501862.988,46.251,1800.0,3.0,10.7,normal
1697501863.491,45.277,1800.0,4.9,10.7,normal
1697501863.994,45.764,1800.0,4.5,10.7,normal
1697501864.496,45.764,1800.0,3.0,10.7,normal
1697501864.999,46.738,1800.0,4.4,10.7,normal
1697501865.501,45.764,1800.0,1.5,10.7,normal
1697501866.004,46.251,1800.0,4.5,10.7,normal
1697501866.514,44.79,600.0,3.4,10.7,normal
1697501867.02,45.277,600.0,4.0,10.7,normal
1697501867.523,45.764,1800.0,17.9,10.3,normal
1697501868.025,45.764,1800.0,34.5,10.6,normal
1697501868.528,45.764,1800.0,4.0,10.6,normal
1697501869.031,46.251,1800.0,5.9,10.6,normal
1697501869.533,45.764,1800.0,3.0,10.6,normal
1697501870.036,46.251,1800.0,4.0,10.7,normal
1697501870.538,45.764,1800.0,4.4,10.7,normal
1697501871.041,45.277,1800.0,2.5,10.7,normal
1697501871.543,44.79,1800.0,2.5,10.7,normal
1697501872.046,45.764,1800.0,4.9,10.7,normal
1697501872.55,45.764,900.0,4.0,10.7,normal
1697501873.054,45.277,800.0,5.4,10.7,normal
1697501873.558,46.251,1800.0,25.2,10.3,normal
1697501874.061,45.764,1800.0,32.0,10.6,normal
1697501874.563,45.764,1800.0,3.9,10.6,normal
1697501875.066,46.251,1800.0,3.0,10.6,normal
1697501875.568,45.277,1800.0,4.0,10.6,normal
1697501876.071,46.251,1800.0,4.0,10.6,normal
1697501876.573,46.738,1800.0,2.5,10.6,normal
1697501877.076,46.251,1800.0,3.0,10.7,normal
1697501877.578,45.764,1800.0,3.5,10.7,normal
1697501878.081,45.764,1800.0,4.0,10.7,normal
1697501878.585,46.251,800.0,4.5,10.7,normal
1697501879.089,45.764,1000.0,6.0,10.6,normal
1697501879.592,45.764,1800.0,27.6,10.4,normal
1697501880.095,45.764,1800.0,25.9,10.6,normal
1697501880.597,45.764,1800.0,4.0,10.6,normal
1697501881.1,45.764,1800.0,4.5,10.6,normal
1697501881.602,45.764,1800.0,4.0,10.6,normal
1697501882.105,46.738,1800.0,3.0,10.7,normal
1697501882.608,45.764,1800.0,4.0,10.7,normal
1697501883.11,45.277,1800.0,3.5,10.7,normal
1697501883.613,45.277,1800.0,3.0,10.7,normal
1697501884.115,46.251,1800.0,4.9,10.7,normal
1697501884.619,46.251,1000.0,5.0,10.7,normal
1697501885.123,45.277,1200.0,9.0,9.6,normal
1697501885.625,46.251,1800.0,28.7,10.5,normal
1697501886.128,46.251,1800.0,21.9,10.7,normal
1697501886.63,46.738,1800.0,4.5,10.7,normal
1697501887.133,45.277,1800.0,3.0,10.7,normal
1697501887.635,45.764,1800.0,3.0,10.7,normal
1697501888.138,45.764,1800.0,3.5,10.7,normal
1697501888.641,45.764,1800.0,3.0,10.7,normal
1697501889.143,45.764,1800.0,4.5,10.7,normal
1697501889.646,44.79,1800.0,3.0,10.7,normal
1697501890.148,44.79,1800.0,3.5,10.7,normal
1697501890.652,45.764,900.0,4.5,10.7,normal
1697501891.155,45.764,1800.0,6.4,10.7,normal
1697501891.658,45.764,1800.0,24.5,10.4,normal
1697501892.161,46.738,1800.0,25.8,10.6,normal
1697501892.663,46.251,1800.0,3.0,10.6,normal
1697501893.166,45.764,1800.0,2.5,10.6,normal
1697501893.668,46.738,1800.0,4.0,10.6,normal
1697501894.171,46.738,1800.0,4.0,10.6,normal
1697501894.673,46.251,1800.0,2.5,10.6,normal
1697501895.176,45.764,1800.0,3.5,10.6,normal
1697501895.678,45.764,1800.0,3.0,10.7,normal
1697501896.184,46.738,600.0,3.5,10.6,normal
1697501896.69,44.303,600.0,4.9,10.6,normal
1697501897.195,45.277,1800.0,7.9,9.6,normal
1697501897.699,46.251,1800.0,29.2,10.5,normal
1697501898.201,46.738,1800.0,21.1,10.6,normal
1697501898.704,45.764,1800.0,3.5,10.6,normal
1697501899.206,46.738,1800.0,4.0,10.6,normal
1697501899.709,45.764,1800.0,3.5,10.6,normal
1697501900.211,44.79,1800.0,3.5,10.6,normal
1697501900.714,46.251,1800.0,3.0,10.6,normal
1697501901.216,45.277,1800.0,3.5,10.7,normal
1697501901.719,46.251,1800.0,3.0,10.7,normal
1697501902.224,45.764,700.0,4.5,10.7,normal
1697501902.729,45.764,700.0,4.0,10.7,normal
1697501903.235,45.764,600.0,4.0,10.7,normal
1697501903.739,45.764,1800.0,26.9,10.3,normal
1697501904.241,45.764,1800.0,29.6,10.6,normal
1697501904.744,46.738,1800.0,3.0,10.6,normal
1697501905.247,45.277,1800.0,3.5,10.6,normal
1697501905.749,45.764,1800.0,3.0,10.6,normal
1697501906.252,46.738,1800.0,5.4,10.6,normal
1697501906.754,45.764,1800.0,3.0,10.7,normal
1697501907.257,45.764,1800.0,2.5,10.7,normal
1697501907.759,45.764,1800.0,3.5,10.7,normal
1697501908.262,45.764,1800.0,4.9,10.7,normal
1697501908.766,45.277,900.0,5.0,10.7,normal
1697501909.27,45.277,950.0,6.9,10.5,normal
1697501909.774,46.251,1800.0,27.9,10.5,normal
1697501910.276,46.251,1800.0,23.5,10.7,normal
1697501910.779,46.251,1800.0,4.0,10.7,normal
1697501911.282,46.251,1800.0,3.0,10.7,normal
1697501911.784,45.764,1800.0,4.0,10.7,normal
1697501912.287,46.251,1800.0,4.0,10.7,normal
1697501912.789,45.764,1800.0,4.0,10.7,normal
1697501913.291,45.277,1800.0,2.5,10.7,normal
1697501913.794,45.764,1800.0,4.5,10.7,normal
1697501914.296,45.277,1800.0,3.5,10.7,normal
1697501914.802,46.251,700.0,5.9,10.7,normal
1697501915.308,45.277,600.0,5.4,10.7,normal
1697501915.811,45.764,1800.0,23.6,10.3,normal
1697501916.314,46.251,1800.0,31.3,10.6,normal
1697501916.817,46.738,1800.0,4.5,10.6,normal
1697501917.319,45.277,1800.0,3.0,10.6,normal
1697501917.822,46.251,1800.0,3.5,10.6,normal
1697501918.324,45.764,1800.0,3.0,10.6,normal
1697501918.827,46.738,1800.0,4.5,10.6,normal
1697501919.33,46.251,1800.0,4.0,10.6,normal
1697501919.832,45.764,1800.0,3.5,10.6,normal
1697501920.335,46.251,1800.0,3.5,10.6,normal
1697501920.84,45.764,600.0,3.5,10.6,normal
1697501921.345,45.277,800.0,2.0,10.6,normal
1697501921.847,46.251,1800.0,15.9,10.2,normal
1697501922.35,47.225,1800.0,37.3,10.6,normal
1697501922.853,45.764,1800.0,4.0,10.7,normal
1697501923.355,46.738,1800.0,3.0,10.7,normal
1697501923.858,45.764,1800.0,5.9,10.7,normal
1697501924.36,46.251,1800.0,3.0,10.7,normal
1697501924.863,47.225,1800.0,3.0,10.7,normal
1697501925.366,45.764,1800.0,2.0,10.7,normal
1697501925.868,45.764,1800.0,3.0,10.7,normal
1697501926.371,45.764,1800.0,2.5,10.7,normal
1697501926.876,45.764,600.0,1.0,10.7,normal
1697501927.381,45.764,700.0,5.4,10.7,normal
1697501927.884,46.738,1800.0,19.9,10.3,normal
1697501928.387,46.251,1800.0,33.7,10.7,normal
1697501928.89,45.764,1800.0,5.0,10.7,normal
1697501929.392,45.764,1800.0,4.0,10.7,normal
1697501929.895,45.764,1800.0,4.0,10.7,normal
1697501930.398,45.764,1800.0,2.5,10.7,normal
1697501930.9,46.738,1800.0,3.5,10.7,normal
1697501931.403,45.277,1800.0,3.0,10.7,normal
1697501931.905,45.764,1800.0,3.5,10.7,normal
1697501932.408,45.764,1800.0,4.5,10.7,normal
1697501932.918,45.764,600.0,3.9,10.7,normal
1697501933.425,45.277,600.0,4.5,10.7,normal
1697501933.928,46.738,1800.0,27.7,10.4,normal
1697501934.431,46.251,1800.0,30.2,10.7,normal
1697501934.934,46.251,1800.0,3.0,10.7,normal
1697501935.436,46.738,1800.0,1.5,10.7,normal
1697501935.939,47.225,1800.0,12.9,10.7,normal
1697501936.442,47.225,1800.0,4.5,10.7,normal
1697501936.945,45.277,1800.0,3.5,10.7,normal
1697501937.448,46.251,1800.0,4.0,10.7,normal
1697501937.95,45.277,1800.0,3.0,10.7,normal
1697501938.453,46.251,1800.0,4.5,10.7,normal
1697501938.959,45.764,600.0,4.9,10.7,normal
1697501939.467,46.251,600.0,5.0,10.7,normal
1697501939.971,48.199,1800.0,28.9,10.5,normal
1697501940.475,46.738,1800.0,25.0,10.7,normal
1697501940.977,46.738,1800.0,4.5,10.7,normal
1697501941.48,47.712,1800.0,4.5,10.7,normal
1697501941.982,45.277,1800.0,4.5,10.7,normal
1697501942.485,46.251,1800.0,3.5,10.7,normal
1697501942.988,46.738,1800.0,3.5,10.7,normal
1697501943.49,45.277,1800.0,3.0,10.7,normal
1697501943.993,46.251,1800.0,4.0,10.7,normal
1697501944.496,44.79,1800.0,4.0,10.7,normal
1697501945.0,46.251,900.0,4.0,10.7,normal
1697501945.504,45.764,900.0,4.5,10.7,normal
1697501946.007,46.251,1800.0,22.4,10.4,normal
1697501946.51,46.738,1800.0,32.2,10.7,normal
1697501947.012,46.738,1800.0,4.9,10.7,normal
1697501947.515,45.277,1800.0,3.0,10.7,normal
1697501948.018,46.738,1800.0,2.5,10.7,normal
1697501948.52,46.251,1800.0,5.0,10.7,normal
1697501949.023,46.251,1800.0,4.0,10.7,normal
1697501949.525,45.764,1800.0,3.5,10.7,normal
1697501950.028,45.764,1800.0,3.0,10.7,normal
1697501950.53,46.738,1800.0,4.0,10.7,normal
1697501951.034,46.251,900.0,5.4,10.7,normal
1697501951.539,44.303,700.0,7.9,10.7,normal
1697501952.043,45.764,1800.0,15.8,10.3,normal
1697501952.546,47.225,1800.0,36.5,10.6,normal
1697501953.048,45.764,1800.0,4.5,10.7,normal
1697501953.551,45.764,1800.0,4.0,10.7,normal
1697501954.053,45.277,1800.0,4.0,10.7,normal
1697501954.556,46.738,1800.0,4.0,10.7,normal
1697501955.058,46.251,1800.0,4.0,10.7,normal
1697501955.561,46.251,1800.0,4.0,10.7,normal
1697501956.064,46.251,1800.0,2.5,10.7,normal
1697501956.568,46.251,700.0,3.5,10.7,normal
1697501957.073,45.277,900.0,5.4,10.7,normal
1697501957.576,46.738,1000.0,4.5,10.7,normal
1697501958.08,45.764,1000.0,9.5,9.7,normal
1697501958.584,44.79,1800.0,28.4,10.5,normal
1697501959.087,46.738,1800.0,22.6,10.6,normal
1697501959.589,46.738,1800.0,4.0,10.6,normal
1697501960.092,46.251,1800.0,3.0,10.6,normal
1697501960.594,45.277,1800.0,3.0,10.6,normal
1697501961.097,45.764,1800.0,3.0,10.6,normal
1697501961.599,46.738,1800.0,4.0,10.6,normal
1697501962.102,45.764,1800.0,3.0,10.6,normal
1697501962.605,46.251,1800.0,2.5,10.7,normal
1697501963.107,45.277,1800.0,3.5,10.7,normal
1697501963.611,45.277,900.0,5.9,10.7,normal
1697501964.115,46.251,900.0,6.0,10.7,normal
1697501964.619,46.251,1800.0,25.4,10.4,normal
1697501965.122,46.738,1800.0,27.6,10.6,normal
1697501965.624,45.277,1800.0,2.5,10.6,normal
1697501966.127,45.277,1800.0,2.0,10.6,normal
1697501966.629,45.277,1800.0,1.5,10.6,normal
1697501967.132,46.251,1800.0,5.9,10.7,normal
1697501967.635,45.764,1800.0,4.0,10.7,normal
1697501968.137,45.764,1800.0,2.5,10.7,normal
1697501968.64,44.79,1800.0,3.5,10.7,normal
1697501969.142,45.764,1800.0,4.5,10.7,normal
1697501969.647,46.251,900.0,4.9,10.7,normal
1697501970.152,45.277,800.0,5.0,10.7,normal
1697501970.655,46.251,1800.0,19.5,10.3,normal
1697501971.157,45.277,1800.0,36.5,10.7,normal
1697501971.66,45.764,1800.0,2.5,10.7,normal
1697501972.163,45.277,1800.0,4.5,10.7,normal
1697501972.665,45.277,1800.0,3.5,10.7,normal
1697501973.168,44.79,1800.0,3.0,10.7,normal
1697501973.67,45.277,1800.0,3.5,10.7,normal
1697501974.173,45.764,1800.0,4.0,10.7,normal
1697501974.675,45.277,1800.0,3.0,10.7,normal
1697501975.178,46.251,1800.0,3.0,10.7,normal
1697501975.683,46.251,600.0,3.0,10.7,normal
1697501976.189,45.764,600.0,5.0,10.7,normal
1697501976.693,46.251,1800.0,10.9,10.0,normal
1697501977.197,46.738,1800.0,32.5,10.6,normal
1697501977.7,46.251,1800.0,13.5,10.6,normal
1697501978.202,45.764,1800.0,2.5,10.6,normal
1697501978.705,45.277,1800.0,3.5,10.6,normal
1697501979.207,46.251,1800.0,3.0,10.6,normal
1697501979.71,45.764,1800.0,3.0,10.6,normal
1697501980.212,45.764,1800.0,3.5,10.6,normal
1697501980.715,45.764,1800.0,3.0,10.6,normal
1697501981.217,45.277,1800.0,1.5,10.6,normal
1697501981.722,45.764,700.0,1.5,10.6,normal
1697501982.228,45.764,600.0,8.4,10.6,normal
1697501982.731,45.764,1800.0,16.5,10.2,normal
1697501983.234,46.251,1800.0,37.8,10.5,normal
1697501983.736,46.738,1800.0,5.0,10.6,normal
1697501984.239,45.764,1800.0,3.0,10.6,normal
1697501984.741,46.251,1800.0,4.0,10.6,normal
1697501985.244,44.303,1800.0,3.0,10.6,normal
1697501985.746,46.251,1800.0,3.5,10.6,normal
1697501986.249,45.277,1800.0,2.5,10.6,normal
1697501986.752,45.764,1800.0,2.5,10.6,normal
1697501987.255,46.251,1800.0,3.0,10.7,normal
1697501987.759,45.277,800.0,2.0,10.7,normal
1697501988.263,44.303,800.0,4.9,10.6,normal
1697501988.768,45.277,1100.0,14.8,9.5,normal
1697501989.271,47.225,1800.0,30.8,10.5,normal
1697501989.773,46.738,1800.0,20.9,10.7,normal
